Anonimised_MAC_Address,Date_Time,Location,_id
26927,2018-08-09T19:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499647
4869,2018-08-09T19:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499648
48,2018-08-09T19:02:00.000Z,lamar_parmer,621c9c753bd5f0a437499649
26928,2018-08-09T19:04:00.000Z,lamar_parmer,621c9c753bd5f0a43749964a
1047,2018-08-09T19:04:00.000Z,lamar_parmer,621c9c753bd5f0a43749964b
205,2018-08-09T19:04:00.000Z,lamar_parmer,621c9c753bd5f0a43749964c
1877,2018-08-09T19:05:00.000Z,lamar_parmer,621c9c753bd5f0a43749964d
48,2018-08-09T19:05:00.000Z,lamar_parmer,621c9c753bd5f0a43749964e
24172,2018-08-09T19:06:00.000Z,lamar_parmer,621c9c753bd5f0a43749964f
22369,2018-08-09T19:06:00.000Z,lamar_parmer,621c9c753bd5f0a437499650
48,2018-08-09T19:06:00.000Z,lamar_parmer,621c9c753bd5f0a437499651
26929,2018-08-09T19:07:00.000Z,lamar_parmer,621c9c753bd5f0a437499652
48,2018-08-09T19:09:00.000Z,lamar_parmer,621c9c753bd5f0a437499653
21763,2018-08-09T19:10:00.000Z,lamar_parmer,621c9c753bd5f0a437499654
48,2018-08-09T19:11:00.000Z,lamar_parmer,621c9c753bd5f0a437499655
48,2018-08-09T19:12:00.000Z,lamar_parmer,621c9c753bd5f0a437499656
48,2018-08-09T19:13:00.000Z,lamar_parmer,621c9c753bd5f0a437499657
26930,2018-08-09T19:14:00.000Z,lamar_parmer,621c9c753bd5f0a437499658
26931,2018-08-09T19:14:00.000Z,lamar_parmer,621c9c753bd5f0a437499659
48,2018-08-09T19:15:00.000Z,lamar_parmer,621c9c753bd5f0a43749965a
26932,2018-08-09T19:15:00.000Z,lamar_parmer,621c9c753bd5f0a43749965b
48,2018-08-09T19:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749965c
21765,2018-08-09T19:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749965d
26933,2018-08-09T19:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749965e
48,2018-08-09T19:17:00.000Z,lamar_parmer,621c9c753bd5f0a43749965f
23180,2018-08-09T19:17:00.000Z,lamar_parmer,621c9c753bd5f0a437499660
48,2018-08-09T19:18:00.000Z,lamar_parmer,621c9c753bd5f0a437499661
7713,2018-08-09T19:19:00.000Z,lamar_parmer,621c9c753bd5f0a437499662
48,2018-08-09T19:20:00.000Z,lamar_parmer,621c9c753bd5f0a437499663
48,2018-08-09T19:21:00.000Z,lamar_parmer,621c9c753bd5f0a437499664
48,2018-08-09T19:22:00.000Z,lamar_parmer,621c9c753bd5f0a437499665
4266,2018-08-09T19:22:00.000Z,lamar_parmer,621c9c753bd5f0a437499666
26934,2018-08-09T19:23:00.000Z,lamar_parmer,621c9c753bd5f0a437499667
48,2018-08-09T19:24:00.000Z,lamar_parmer,621c9c753bd5f0a437499668
26935,2018-08-09T19:24:00.000Z,lamar_parmer,621c9c753bd5f0a437499669
4266,2018-08-09T19:24:00.000Z,lamar_parmer,621c9c753bd5f0a43749966a
48,2018-08-09T19:25:00.000Z,lamar_parmer,621c9c753bd5f0a43749966b
7682,2018-08-09T19:25:00.000Z,lamar_parmer,621c9c753bd5f0a43749966c
4266,2018-08-09T19:25:00.000Z,lamar_parmer,621c9c753bd5f0a43749966d
26936,2018-08-09T19:26:00.000Z,lamar_parmer,621c9c753bd5f0a43749966e
48,2018-08-09T19:26:00.000Z,lamar_parmer,621c9c753bd5f0a43749966f
1823,2018-08-09T19:26:00.000Z,lamar_parmer,621c9c753bd5f0a437499670
26937,2018-08-09T19:27:00.000Z,lamar_parmer,621c9c753bd5f0a437499671
48,2018-08-09T19:27:00.000Z,lamar_parmer,621c9c753bd5f0a437499672
26938,2018-08-09T19:28:00.000Z,lamar_parmer,621c9c753bd5f0a437499673
4266,2018-08-09T19:29:00.000Z,lamar_parmer,621c9c753bd5f0a437499674
48,2018-08-09T19:29:00.000Z,lamar_parmer,621c9c753bd5f0a437499675
26904,2018-08-09T19:30:00.000Z,lamar_parmer,621c9c753bd5f0a437499676
48,2018-08-09T19:30:00.000Z,lamar_parmer,621c9c753bd5f0a437499677
48,2018-08-09T19:32:00.000Z,lamar_parmer,621c9c753bd5f0a437499678
26939,2018-08-09T19:32:00.000Z,lamar_parmer,621c9c753bd5f0a437499679
26925,2018-08-09T19:32:00.000Z,lamar_parmer,621c9c753bd5f0a43749967a
48,2018-08-09T19:33:00.000Z,lamar_parmer,621c9c753bd5f0a43749967b
26940,2018-08-09T19:34:00.000Z,lamar_parmer,621c9c753bd5f0a43749967c
48,2018-08-09T19:35:00.000Z,lamar_parmer,621c9c753bd5f0a43749967d
48,2018-08-09T19:36:00.000Z,lamar_parmer,621c9c753bd5f0a43749967e
23439,2018-08-09T19:37:00.000Z,lamar_parmer,621c9c753bd5f0a43749967f
48,2018-08-09T19:37:00.000Z,lamar_parmer,621c9c753bd5f0a437499680
26941,2018-08-09T19:38:00.000Z,lamar_parmer,621c9c753bd5f0a437499681
48,2018-08-09T19:38:00.000Z,lamar_parmer,621c9c753bd5f0a437499682
4263,2018-08-09T19:39:00.000Z,lamar_parmer,621c9c753bd5f0a437499683
26942,2018-08-09T19:39:00.000Z,lamar_parmer,621c9c753bd5f0a437499684
26918,2018-08-09T19:39:00.000Z,lamar_parmer,621c9c753bd5f0a437499685
48,2018-08-09T19:40:00.000Z,lamar_parmer,621c9c753bd5f0a437499686
4263,2018-08-09T19:40:00.000Z,lamar_parmer,621c9c753bd5f0a437499687
48,2018-08-09T19:41:00.000Z,lamar_parmer,621c9c753bd5f0a437499688
26943,2018-08-09T19:42:00.000Z,lamar_parmer,621c9c753bd5f0a437499689
48,2018-08-09T19:42:00.000Z,lamar_parmer,621c9c753bd5f0a43749968a
26944,2018-08-09T19:44:00.000Z,lamar_parmer,621c9c753bd5f0a43749968b
48,2018-08-09T19:44:00.000Z,lamar_parmer,621c9c753bd5f0a43749968c
48,2018-08-09T19:46:00.000Z,lamar_parmer,621c9c753bd5f0a43749968d
4263,2018-08-09T19:46:00.000Z,lamar_parmer,621c9c753bd5f0a43749968e
26909,2018-08-09T19:46:00.000Z,lamar_parmer,621c9c753bd5f0a43749968f
48,2018-08-09T19:47:00.000Z,lamar_parmer,621c9c753bd5f0a437499690
23439,2018-08-09T19:49:00.000Z,lamar_parmer,621c9c753bd5f0a437499691
48,2018-08-09T19:49:00.000Z,lamar_parmer,621c9c753bd5f0a437499692
48,2018-08-09T19:50:00.000Z,lamar_parmer,621c9c753bd5f0a437499693
48,2018-08-09T19:51:00.000Z,lamar_parmer,621c9c753bd5f0a437499694
26945,2018-08-09T19:52:00.000Z,lamar_parmer,621c9c753bd5f0a437499695
7713,2018-08-09T19:57:00.000Z,lamar_parmer,621c9c753bd5f0a437499696
26946,2018-08-09T19:57:00.000Z,lamar_parmer,621c9c753bd5f0a437499697
26947,2018-08-09T20:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499698
23342,2018-08-09T20:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499699
7716,2018-08-09T20:06:00.000Z,lamar_parmer,621c9c753bd5f0a43749969a
1977,2018-08-09T20:07:00.000Z,lamar_parmer,621c9c753bd5f0a43749969b
6415,2018-08-09T20:08:00.000Z,lamar_parmer,621c9c753bd5f0a43749969c
6415,2018-08-09T20:13:00.000Z,lamar_parmer,621c9c753bd5f0a43749969d
21757,2018-08-09T20:15:00.000Z,lamar_parmer,621c9c753bd5f0a43749969e
21757,2018-08-09T20:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749969f
26948,2018-08-09T20:16:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a0
26949,2018-08-09T20:18:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a1
26950,2018-08-09T20:18:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a2
21757,2018-08-09T20:22:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a3
26935,2018-08-09T20:23:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a4
26951,2018-08-09T20:24:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a5
26952,2018-08-09T20:25:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a6
26953,2018-08-09T20:31:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a7
21753,2018-08-09T20:34:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a8
26954,2018-08-09T20:35:00.000Z,lamar_parmer,621c9c753bd5f0a4374996a9
26951,2018-08-09T20:40:00.000Z,lamar_parmer,621c9c753bd5f0a4374996aa
26912,2018-08-09T20:41:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ab
23597,2018-08-09T20:41:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ac
26912,2018-08-09T20:42:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ad
26955,2018-08-09T20:45:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ae
26956,2018-08-09T20:45:00.000Z,lamar_parmer,621c9c753bd5f0a4374996af
21757,2018-08-09T20:45:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b0
6415,2018-08-09T20:46:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b1
26957,2018-08-09T20:49:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b2
26958,2018-08-09T20:51:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b3
23597,2018-08-09T20:51:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b4
26959,2018-08-09T20:52:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b5
26954,2018-08-09T20:54:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b6
26960,2018-08-09T20:54:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b7
48,2018-08-09T20:55:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b8
26961,2018-08-09T20:55:00.000Z,lamar_parmer,621c9c753bd5f0a4374996b9
26962,2018-08-09T20:55:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ba
48,2018-08-09T20:56:00.000Z,lamar_parmer,621c9c753bd5f0a4374996bb
26909,2018-08-09T20:58:00.000Z,lamar_parmer,621c9c753bd5f0a4374996bc
4263,2018-08-09T20:59:00.000Z,lamar_parmer,621c9c753bd5f0a4374996bd
6067,2018-08-09T20:59:00.000Z,lamar_parmer,621c9c753bd5f0a4374996be
26963,2018-08-09T21:00:00.000Z,lamar_parmer,621c9c753bd5f0a4374996bf
14301,2018-08-09T21:04:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c0
26961,2018-08-09T21:04:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c1
26964,2018-08-09T21:05:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c2
26964,2018-08-09T21:06:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c3
26961,2018-08-09T21:06:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c4
14301,2018-08-09T21:06:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c5
14301,2018-08-09T21:09:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c6
26965,2018-08-09T21:09:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c7
21775,2018-08-09T21:09:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c8
4300,2018-08-09T21:09:00.000Z,lamar_parmer,621c9c753bd5f0a4374996c9
14301,2018-08-09T21:10:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ca
14301,2018-08-09T21:11:00.000Z,lamar_parmer,621c9c753bd5f0a4374996cb
21766,2018-08-09T21:13:00.000Z,lamar_parmer,621c9c753bd5f0a4374996cc
14301,2018-08-09T21:13:00.000Z,lamar_parmer,621c9c753bd5f0a4374996cd
48,2018-08-09T21:13:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ce
21766,2018-08-09T21:14:00.000Z,lamar_parmer,621c9c753bd5f0a4374996cf
14301,2018-08-09T21:14:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d0
14301,2018-08-09T21:15:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d1
9653,2018-08-09T21:15:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d2
26942,2018-08-09T21:15:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d3
14301,2018-08-09T21:16:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d4
21775,2018-08-09T21:17:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d5
14301,2018-08-09T21:17:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d6
26955,2018-08-09T21:17:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d7
14301,2018-08-09T21:19:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d8
14301,2018-08-09T21:21:00.000Z,lamar_parmer,621c9c753bd5f0a4374996d9
6415,2018-08-09T21:24:00.000Z,lamar_parmer,621c9c753bd5f0a4374996da
6415,2018-08-09T21:25:00.000Z,lamar_parmer,621c9c753bd5f0a4374996db
26966,2018-08-09T21:26:00.000Z,lamar_parmer,621c9c753bd5f0a4374996dc
26907,2018-08-09T21:30:00.000Z,lamar_parmer,621c9c753bd5f0a4374996dd
26966,2018-08-09T21:37:00.000Z,lamar_parmer,621c9c753bd5f0a4374996de
26967,2018-08-09T21:39:00.000Z,lamar_parmer,621c9c753bd5f0a4374996df
6327,2018-08-09T21:40:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e0
6326,2018-08-09T21:40:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e1
26968,2018-08-09T21:41:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e2
26969,2018-08-09T21:42:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e3
4869,2018-08-09T21:44:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e4
26970,2018-08-09T21:44:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e5
26971,2018-08-09T21:44:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e6
4869,2018-08-09T21:45:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e7
4869,2018-08-09T21:46:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e8
4869,2018-08-09T21:47:00.000Z,lamar_parmer,621c9c753bd5f0a4374996e9
4869,2018-08-09T21:51:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ea
26972,2018-08-09T21:52:00.000Z,lamar_parmer,621c9c753bd5f0a4374996eb
26958,2018-08-09T21:52:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ec
4869,2018-08-09T21:53:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ed
26973,2018-08-09T21:55:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ee
26973,2018-08-09T21:57:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ef
26974,2018-08-09T21:57:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f0
4263,2018-08-09T21:57:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f1
26903,2018-08-09T21:59:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f2
26903,2018-08-09T22:01:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f3
26975,2018-08-09T22:01:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f4
26903,2018-08-09T22:02:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f5
26976,2018-08-09T22:03:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f6
26903,2018-08-09T22:04:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f7
26977,2018-08-09T22:06:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f8
26978,2018-08-09T22:09:00.000Z,lamar_parmer,621c9c753bd5f0a4374996f9
26979,2018-08-09T22:11:00.000Z,lamar_parmer,621c9c753bd5f0a4374996fa
26963,2018-08-09T22:22:00.000Z,lamar_parmer,621c9c753bd5f0a4374996fb
4263,2018-08-09T22:26:00.000Z,lamar_parmer,621c9c753bd5f0a4374996fc
602,2018-08-09T22:26:00.000Z,lamar_parmer,621c9c753bd5f0a4374996fd
4266,2018-08-09T22:28:00.000Z,lamar_parmer,621c9c753bd5f0a4374996fe
26980,2018-08-09T22:39:00.000Z,lamar_parmer,621c9c753bd5f0a4374996ff
26981,2018-08-09T22:40:00.000Z,lamar_parmer,621c9c753bd5f0a437499700
26982,2018-08-09T22:41:00.000Z,lamar_parmer,621c9c753bd5f0a437499701
26983,2018-08-09T22:43:00.000Z,lamar_parmer,621c9c753bd5f0a437499702
26984,2018-08-09T22:46:00.000Z,lamar_parmer,621c9c753bd5f0a437499703
26985,2018-08-09T22:48:00.000Z,lamar_parmer,621c9c753bd5f0a437499704
26986,2018-08-09T22:49:00.000Z,lamar_parmer,621c9c753bd5f0a437499705
7805,2018-08-09T22:49:00.000Z,lamar_parmer,621c9c753bd5f0a437499706
26984,2018-08-09T22:50:00.000Z,lamar_parmer,621c9c753bd5f0a437499707
23170,2018-08-09T22:50:00.000Z,lamar_parmer,621c9c753bd5f0a437499708
26987,2018-08-09T22:52:00.000Z,lamar_parmer,621c9c753bd5f0a437499709
26988,2018-08-09T22:53:00.000Z,lamar_parmer,621c9c753bd5f0a43749970a
26989,2018-08-09T22:56:00.000Z,lamar_parmer,621c9c753bd5f0a43749970b
26990,2018-08-09T22:58:00.000Z,lamar_parmer,621c9c753bd5f0a43749970c
26985,2018-08-09T22:58:00.000Z,lamar_parmer,621c9c753bd5f0a43749970d
4678,2018-08-09T22:58:00.000Z,lamar_parmer,621c9c753bd5f0a43749970e
26956,2018-08-09T23:00:00.000Z,lamar_parmer,621c9c753bd5f0a43749970f
26991,2018-08-09T23:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499710
26985,2018-08-09T23:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499711
26992,2018-08-09T23:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499712
26984,2018-08-09T23:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499713
26993,2018-08-09T23:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499714
21789,2018-08-09T23:04:00.000Z,lamar_parmer,621c9c753bd5f0a437499715
26985,2018-08-09T23:06:00.000Z,lamar_parmer,621c9c753bd5f0a437499716
26984,2018-08-09T23:08:00.000Z,lamar_parmer,621c9c753bd5f0a437499717
7805,2018-08-09T23:08:00.000Z,lamar_parmer,621c9c753bd5f0a437499718
26994,2018-08-09T23:13:00.000Z,lamar_parmer,621c9c753bd5f0a437499719
26995,2018-08-09T23:13:00.000Z,lamar_parmer,621c9c753bd5f0a43749971a
19302,2018-08-09T23:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749971b
26996,2018-08-09T23:16:00.000Z,lamar_parmer,621c9c753bd5f0a43749971c
26997,2018-08-09T23:17:00.000Z,lamar_parmer,621c9c753bd5f0a43749971d
26985,2018-08-09T23:19:00.000Z,lamar_parmer,621c9c753bd5f0a43749971e
26998,2018-08-09T23:19:00.000Z,lamar_parmer,621c9c753bd5f0a43749971f
26999,2018-08-09T23:19:00.000Z,lamar_parmer,621c9c753bd5f0a437499720
26985,2018-08-09T23:19:00.000Z,lamar_parmer,621c9c753bd5f0a437499721
27000,2018-08-09T23:22:00.000Z,lamar_parmer,621c9c753bd5f0a437499722
27001,2018-08-09T23:22:00.000Z,lamar_parmer,621c9c753bd5f0a437499723
6146,2018-08-09T23:23:00.000Z,lamar_parmer,621c9c753bd5f0a437499724
27002,2018-08-09T23:24:00.000Z,lamar_parmer,621c9c753bd5f0a437499725
27003,2018-08-09T23:25:00.000Z,lamar_parmer,621c9c753bd5f0a437499726
27004,2018-08-09T23:25:00.000Z,lamar_parmer,621c9c753bd5f0a437499727
26979,2018-08-09T23:25:00.000Z,lamar_parmer,621c9c753bd5f0a437499728
26979,2018-08-09T23:26:00.000Z,lamar_parmer,621c9c753bd5f0a437499729
27005,2018-08-09T23:28:00.000Z,lamar_parmer,621c9c753bd5f0a43749972a
26979,2018-08-09T23:28:00.000Z,lamar_parmer,621c9c753bd5f0a43749972b
27006,2018-08-09T23:28:00.000Z,lamar_parmer,621c9c753bd5f0a43749972c
27007,2018-08-09T23:29:00.000Z,lamar_parmer,621c9c753bd5f0a43749972d
2025,2018-08-09T23:29:00.000Z,lamar_parmer,621c9c753bd5f0a43749972e
27008,2018-08-09T23:29:00.000Z,lamar_parmer,621c9c753bd5f0a43749972f
27009,2018-08-09T23:30:00.000Z,lamar_parmer,621c9c753bd5f0a437499730
27010,2018-08-09T23:30:00.000Z,lamar_parmer,621c9c753bd5f0a437499731
27011,2018-08-09T23:31:00.000Z,lamar_parmer,621c9c753bd5f0a437499732
26979,2018-08-09T23:31:00.000Z,lamar_parmer,621c9c753bd5f0a437499733
27012,2018-08-09T23:31:00.000Z,lamar_parmer,621c9c753bd5f0a437499734
2057,2018-08-09T23:32:00.000Z,lamar_parmer,621c9c753bd5f0a437499735
26189,2018-08-09T23:35:00.000Z,lamar_parmer,621c9c753bd5f0a437499736
48,2018-08-09T23:35:00.000Z,lamar_parmer,621c9c753bd5f0a437499737
27013,2018-08-09T23:35:00.000Z,lamar_parmer,621c9c753bd5f0a437499738
2025,2018-08-09T23:36:00.000Z,lamar_parmer,621c9c753bd5f0a437499739
7806,2018-08-09T23:40:00.000Z,lamar_parmer,621c9c753bd5f0a43749973a
15706,2018-08-09T23:42:00.000Z,lamar_parmer,621c9c753bd5f0a43749973b
27014,2018-08-09T23:42:00.000Z,lamar_parmer,621c9c753bd5f0a43749973c
26979,2018-08-09T23:43:00.000Z,lamar_parmer,621c9c753bd5f0a43749973d
27015,2018-08-09T23:43:00.000Z,lamar_parmer,621c9c753bd5f0a43749973e
15706,2018-08-09T23:43:00.000Z,lamar_parmer,621c9c753bd5f0a43749973f
6358,2018-08-09T23:44:00.000Z,lamar_parmer,621c9c753bd5f0a437499740
22294,2018-08-09T23:44:00.000Z,lamar_parmer,621c9c753bd5f0a437499741
27016,2018-08-09T23:44:00.000Z,lamar_parmer,621c9c753bd5f0a437499742
27017,2018-08-09T23:44:00.000Z,lamar_parmer,621c9c753bd5f0a437499743
15706,2018-08-09T23:44:00.000Z,lamar_parmer,621c9c753bd5f0a437499744
26965,2018-08-09T23:45:00.000Z,lamar_parmer,621c9c753bd5f0a437499745
22294,2018-08-09T23:45:00.000Z,lamar_parmer,621c9c753bd5f0a437499746
27017,2018-08-09T23:45:00.000Z,lamar_parmer,621c9c753bd5f0a437499747
15706,2018-08-09T23:45:00.000Z,lamar_parmer,621c9c753bd5f0a437499748
26979,2018-08-09T23:46:00.000Z,lamar_parmer,621c9c753bd5f0a437499749
27018,2018-08-09T23:50:00.000Z,lamar_parmer,621c9c753bd5f0a43749974a
27019,2018-08-09T23:51:00.000Z,lamar_parmer,621c9c753bd5f0a43749974b
19927,2018-08-09T23:59:00.000Z,lamar_parmer,621c9c753bd5f0a43749974c
26980,2018-08-09T23:59:00.000Z,lamar_parmer,621c9c753bd5f0a43749974d
27020,2018-08-09T23:59:00.000Z,lamar_parmer,621c9c753bd5f0a43749974e
4330,2018-08-09T23:59:00.000Z,lamar_parmer,621c9c753bd5f0a43749974f
26980,2018-08-09T23:59:00.000Z,lamar_parmer,621c9c753bd5f0a437499750
27021,2018-08-10T00:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499751
26979,2018-08-10T00:00:00.000Z,lamar_parmer,621c9c753bd5f0a437499752
27022,2018-08-10T00:01:00.000Z,lamar_parmer,621c9c753bd5f0a437499753
26979,2018-08-10T00:02:00.000Z,lamar_parmer,621c9c753bd5f0a437499754
27023,2018-08-10T00:02:00.000Z,lamar_parmer,621c9c753bd5f0a437499755
