Province/State,Country/Region,Lat,Long,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020,10/28/2020,10/29/2020,10/30/2020,10/31/2020,11/1/2020,11/2/2020,11/3/2020,11/4/2020,11/5/2020,11/6/2020,11/7/2020,11/8/2020,11/9/2020,11/10/2020,11/11/2020,11/12/2020,11/13/2020,11/14/2020,11/15/2020,11/16/2020,11/17/2020,11/18/2020,11/19/2020,11/20/2020,11/21/2020,11/22/2020,11/23/2020,11/24/2020,11/25/2020,11/26/2020,11/27/2020,11/28/2020,11/29/2020,11/30/2020,12/1/2020,12/2/2020,12/3/2020,12/4/2020,12/5/2020,12/6/2020,12/7/2020,12/8/2020,12/9/2020,12/10/2020,12/11/2020,12/12/2020,12/13/2020,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/21/2020,12/22/2020,12/23/2020,12/24/2020,12/25/2020,12/26/2020,12/27/2020,12/28/2020,12/29/2020,12/30/2020,12/31/2020,1/1/2021,1/2/2021,1/3/2021,1/4/2021,1/5/2021,1/6/2021,1/7/2021,1/8/2021,1/9/2021,1/10/2021,1/11/2021,1/12/2021,1/13/2021,1/14/2021,1/15/2021,1/16/2021,1/17/2021,1/18/2021,1/19/2021,1/20/2021,1/21/2021,1/22/2021,1/23/2021,1/24/2021,1/25/2021,1/26/2021,1/27/2021,1/28/2021,1/29/2021,1/30/2021,1/31/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/10/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/19/2021,2/20/2021,2/21/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/27/2021,2/28/2021,3/1/2021,3/2/2021,3/3/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/8/2021,3/9/2021,3/10/2021,3/11/2021,3/12/2021,3/13/2021,3/14/2021,3/15/2021,3/16/2021,3/17/2021,3/18/2021,3/19/2021,3/20/2021,3/21/2021,3/22/2021,3/23/2021,3/24/2021,3/25/2021,3/26/2021,3/27/2021,3/28/2021,3/29/2021,3/30/2021,3/31/2021,4/1/2021,4/2/2021,4/3/2021,4/4/2021,4/5/2021,4/6/2021,4/7/2021,4/8/2021,4/9/2021,4/10/2021,4/11/2021,4/12/2021,4/13/2021,4/14/2021,4/15/2021,4/16/2021,4/17/2021,4/18/2021,4/19/2021,4/20/2021,4/21/2021,4/22/2021,4/23/2021,4/24/2021,4/25/2021,4/26/2021,4/27/2021,4/28/2021,4/29/2021,4/30/2021,5/1/2021,5/2/2021,5/3/2021,5/4/2021,5/5/2021,5/6/2021,5/7/2021,5/8/2021,5/9/2021,5/10/2021,5/11/2021,5/12/2021,5/13/2021,5/14/2021,5/15/2021,5/16/2021,5/17/2021,5/18/2021,5/19/2021,5/20/2021,5/21/2021,5/22/2021,5/23/2021,5/24/2021,5/25/2021,5/26/2021,5/27/2021,5/28/2021,5/29/2021,5/30/2021,5/31/2021,6/1/2021,6/2/2021,6/3/2021,6/4/2021,6/5/2021,6/6/2021,6/7/2021,6/8/2021,6/9/2021,6/10/2021,6/11/2021,6/12/2021,6/13/2021,6/14/2021,6/15/2021,6/16/2021,6/17/2021,6/18/2021,6/19/2021,6/20/2021,6/21/2021,6/22/2021,6/23/2021,6/24/2021,6/25/2021,6/26/2021,6/27/2021,6/28/2021,6/29/2021,6/30/2021,7/1/2021,7/2/2021,7/3/2021,7/4/2021,7/5/2021,7/6/2021,7/7/2021,7/8/2021,7/9/2021,7/10/2021,7/11/2021,7/12/2021,7/13/2021,7/14/2021,7/15/2021,7/16/2021,7/17/2021,7/18/2021,7/19/2021,7/20/2021,7/21/2021,7/22/2021,7/23/2021,7/24/2021,7/25/2021,7/26/2021,7/27/2021,7/28/2021,7/29/2021,7/30/2021,7/31/2021,8/1/2021,8/2/2021,8/3/2021,8/4/2021,8/5/2021,8/6/2021,8/7/2021,8/8/2021,8/9/2021,8/10/2021,8/11/2021,8/12/2021,8/13/2021,8/14/2021,8/15/2021,8/16/2021,8/17/2021,8/18/2021,8/19/2021,8/20/2021,8/21/2021,8/22/2021,8/23/2021,8/24/2021,8/25/2021,8/26/2021,8/27/2021,8/28/2021,8/29/2021,8/30/2021,8/31/2021,9/1/2021,9/2/2021,9/3/2021,9/4/2021,9/5/2021,9/6/2021,9/7/2021,9/8/2021,9/9/2021,9/10/2021,9/11/2021,9/12/2021,9/13/2021,9/14/2021,9/15/2021,9/16/2021,9/17/2021,9/18/2021,9/19/2021,9/20/2021,9/21/2021,9/22/2021,9/23/2021,9/24/2021,9/25/2021,9/26/2021,9/27/2021,9/28/2021,9/29/2021,9/30/2021,10/1/2021,10/2/2021,10/3/2021,10/4/2021,10/5/2021,10/6/2021,10/7/2021,10/8/2021,10/9/2021,10/10/2021,10/11/2021,10/12/2021,10/13/2021,10/14/2021,10/15/2021,10/16/2021,10/17/2021,10/18/2021,10/19/2021,10/20/2021,10/21/2021,10/22/2021,10/23/2021,10/24/2021,10/25/2021,10/26/2021,10/27/2021,10/28/2021,10/29/2021,10/30/2021,10/31/2021,11/1/2021,11/2/2021,11/3/2021,11/4/2021,11/5/2021,11/6/2021,11/7/2021,11/8/2021,11/9/2021,11/10/2021,11/11/2021,11/12/2021,11/13/2021,11/14/2021,11/15/2021,11/16/2021,11/17/2021,11/18/2021,11/19/2021,11/20/2021,11/21/2021,11/22/2021,11/23/2021,11/24/2021,11/25/2021,11/26/2021,11/27/2021,11/28/2021,11/29/2021,11/30/2021,12/1/2021,12/2/2021,12/3/2021,12/4/2021,12/5/2021,12/6/2021,12/7/2021,12/8/2021,12/9/2021,12/10/2021,12/11/2021,12/12/2021,12/13/2021,12/14/2021,12/15/2021,12/16/2021,12/17/2021,12/18/2021,12/19/2021,12/20/2021,12/21/2021,12/22/2021,12/23/2021,12/24/2021,12/25/2021,12/26/2021,12/27/2021,12/28/2021,12/29/2021,12/30/2021,12/31/2021,1/1/2022,1/2/2022,1/3/2022,1/4/2022,1/5/2022,1/6/2022,1/7/2022,1/8/2022,1/9/2022,1/10/2022,1/11/2022,1/12/2022,1/13/2022,1/14/2022,1/15/2022,1/16/2022,1/17/2022,1/18/2022,1/19/2022,1/20/2022,1/21/2022,1/22/2022,1/23/2022,1/24/2022,1/25/2022,1/26/2022,1/27/2022,1/28/2022,1/29/2022,1/30/2022,1/31/2022,2/1/2022,2/2/2022,2/3/2022,2/4/2022,2/5/2022,2/6/2022,2/7/2022,2/8/2022,2/9/2022,2/10/2022,2/11/2022,2/12/2022,2/13/2022,2/14/2022,2/15/2022,2/16/2022,2/17/2022,2/18/2022,2/19/2022,2/20/2022,2/21/2022,2/22/2022,2/23/2022,2/24/2022,2/25/2022,2/26/2022,2/27/2022,2/28/2022,3/1/2022,3/2/2022,3/3/2022,3/4/2022,3/5/2022,3/6/2022,3/7/2022,3/8/2022,3/9/2022,3/10/2022,3/11/2022,3/12/2022,3/13/2022,3/14/2022,3/15/2022,3/16/2022,3/17/2022,3/18/2022,3/19/2022,3/20/2022,3/21/2022,3/22/2022,3/23/2022
,US,40,-100,1,1,2,2,5,5,5,6,6,8,8,8,11,11,11,12,12,12,12,12,13,13,14,14,14,14,14,14,14,14,16,16,16,16,16,16,17,17,25,32,55,74,107,184,237,403,519,594,782,1147,1586,2219,2978,3212,4679,6512,9169,13663,20030,26025,34944,46096,56714,68841,86662,105253,127417,143544,165698,192079,223237,255516,287918,319755,348998,380786,410820,441879,477498,511775,540699,566999,594155,622470,648363,677983,711000,738408,763845,793953,820012,849896,881853,913801,944706,970666,995341,1019922,1046782,1076478,1111364,1138137,1161874,1185670,1209674,1234164,1261898,1289095,1313562,1332309,1351361,1374722,1394746,1420650,1445463,1469549,1488299,1510578,1531062,1553890,1579106,1602972,1623155,1643342,1662432,1681106,1699845,1721114,1746201,1769292,1788187,1806054,1826132,1845294,1873215,1899622,1919918,1937770,1954666,1974968,1996688,2018969,2044521,2068698,2087599,2108596,2133129,2160192,2188414,2219476,2251290,2277138,2306957,2345653,2381914,2421215,2470252,2511008,2553924,2595225,2645046,2694163,2749086,2800597,2846563,2900297,2943445,3000651,3060932,3120604,3189458,3249895,3310016,3369435,3435078,3501075,3571870,3638351,3702676,3761614,3822304,3890421,3958003,4025896,4101043,4165226,4221096,4280780,4345676,4409818,4478969,4543581,4601238,4648278,4689940,4751624,4805975,4866126,4926684,4990707,5044946,5096511,5153552,5208682,5260387,5330541,5382916,5417662,5455441,5500292,5546088,5591262,5638829,5684629,5716556,5750370,5793038,5835019,5885563,5931972,5975226,6009461,6042745,6084643,6124512,6169676,6218001,6261689,6290936,6315595,6342175,6375720,6415260,6459659,6505281,6545747,6578341,6615487,6653656,6698859,6749176,6794978,6836655,6868722,6906787,6947913,6996836,7043909,7087612,7121478,7159058,7201065,7239776,7285927,7339408,7388718,7421958,7459127,7503686,7552795,7610571,7665709,7721031,7768097,7810160,7860130,7918580,7981944,8052214,8107080,8159315,8226807,8289056,8349219,8428833,8510418,8588881,8650172,8714359,8791656,8877684,8968828,9068573,9156199,9234188,9315758,9440526,9540341,9668155,9795334,9922886,10042511,10159676,10296031,10442916,10602027,10780662,10946036,11085597,11238665,11403061,11574849,11767125,11968649,12148826,12295865,12477030,12650428,12830725,12948201,13162847,13331071,13471556,13626608,13823591,14019220,14239549,14475170,14697255,14876685,15071930,15298525,15516788,15753795,15992847,16217491,16409179,16618892,16845252,17079999,17320141,17568365,17774216,17961591,18158212,18364229,18585716,18798620,18925951,19143426,19279402,19452515,19658425,19876806,20191923,20370973,20643205,20846567,21032044,21264861,21524635,21810946,22115125,22379914,22590807,22794649,23016385,23245662,23481254,23726350,23944001,24120632,24261388,24418251,24605662,24798201,24990011,25168260,25308452,25437983,25588965,25744430,25911186,26074978,26225959,26338845,26464083,26581091,26705442,26830478,26961561,27078387,27167835,27250573,27345802,27440988,27547785,27648392,27739195,27807500,27862859,27922100,27990934,28063532,28138724,28212534,28267811,28323225,28397075,28472127,28549408,28624850,28696173,28747921,28798305,28856720,28923768,28992739,29060636,29121711,29163327,29207352,29262848,29320614,29382394,29445022,29501904,29541190,29592102,29646187,29705480,29767874,29829530,29888438,29923815,29971125,30024007,30111701,30179347,30255742,30319900,30366212,30431895,30493616,30563154,30640058,30714126,30779068,30816977,30883886,30946780,31022551,31102693,31187358,31258057,31305494,31367514,31448412,31524028,31597994,31681511,31737082,31780917,31839277,31901779,31966137,32032872,32095804,32150845,32185542,32227755,32280080,32335278,32394076,32452189,32501062,32531631,32576158,32619033,32665109,32711306,32759744,32795459,32818327,32850623,32886116,32922262,32961020,33003248,33034042,33051750,33076926,33105828,33135479,33165705,33194531,33215786,33229567,33251391,33275994,33300615,33327450,33349696,33363033,33370399,33376665,33397453,33414194,33432590,33450481,33466092,33472114,33486161,33499193,33517750,33532549,33557696,33566888,33572157,33583919,33594661,33606559,33618325,33639514,33648573,33653497,33664026,33674834,33687500,33701968,33726573,33735950,33740573,33754184,33761649,33777015,33792138,33821899,33827316,33831594,33840500,33862760,33882935,33903813,33951396,33961532,33973285,34002670,34029215,34060338,34092312,34170417,34184535,34204860,34253670,34293419,34341142,34397664,34518464,34547231,34575189,34654537,34719517,34793097,34865647,35057103,35101042,35145619,35253866,35351660,35454074,35563761,35815658,35878721,35913584,36073264,36191058,36345531,36489576,36716399,36789516,36836333,37030503,37181108,37348721,37503895,37743053,37835335,37879550,38087503,38242002,38420972,38604810,38843409,38922486,38974525,39203351,39383351,39573794,39753010,39988418,40074614,40138133,40231735,40440539,40617475,40783882,41026029,41115440,41163814,41374398,41519232,41692840,41851698,42062556,42137813,42182659,42354042,42475760,42607121,42736276,42911035,42971887,43026266,43181545,43294352,43415795,43526291,43681056,43729704,43774469,43916804,44012077,44124353,44225887,44357451,44396553,44436262,44531835,44642496,44750981,44837979,44947487,44987570,45019234,45117640,45199689,45291331,45369362,45465406,45498029,45517180,45629258,45696004,45798532,45873760,45968863,46003369,46035834,46148585,46217330,46302970,46384442,46481268,46516532,46553390,46663511,46742010,46837096,46894960,47038363,47082605,47114532,47247983,47335396,47448211,47558214,47685059,47730696,47770508,47914676,48006154,48117550,48157404,48210622,48237321,48280523,48466120,48583376,48720567,48859480,49018168,49084797,49140030,49317274,49430634,49580624,49705171,49863337,49920170,49972504,50157585,50272727,50416382,50558196,50750903,50830673,50920032,51159739,51339180,51582892,51852639,52101375,52188124,52366436,52866678,53228462,53730417,54321016,54834939,55023934,55309583,56353540,57165373,57827921,58662669,59532386,59930215,60415389,61797509,62583893,63432705,64294414,65174193,65583536,66063476,66736191,67865489,68773615,69506336,70347497,70651395,71016668,71936274,72430476,73054670,73560935,74175398,74354834,74553064,75093931,75419879,75749285,76024372,76379695,76466510,76550118,76895911,77110359,77298950,77470396,77679889,77731986,77790370,77960251,78071489,78186387,78288215,78433459,78464983,78488048,78570835,78660205,78745306,78812367,78886932,78934389,78952681,79051482,79098153,79151573,79200230,79251522,79266469,79277512,79340931,79370693,79408063,79454543,79504255,79514718,79525544,79560288,79585838,79630853,79683737,79717247,79728165,79734788,79780432,79803443,79844430
